time,x_m,y_m,z_m
59.9505,0.3099,0.1350,0.8465
59.9835,0.3101,0.1350,0.8474
60.0166,0.3101,0.1350,0.8472
60.0486,0.3102,0.1351,0.8480
60.0824,0.3101,0.1351,0.8477
60.1159,0.3097,0.1354,0.8474
60.1487,0.3097,0.1354,0.8472
60.1836,0.3093,0.1357,0.8470
60.2166,0.3094,0.1356,0.8468
60.2494,0.3095,0.1355,0.8467
60.2829,0.3095,0.1354,0.8466
60.3160,0.3090,0.1361,0.8474
60.3511,0.3091,0.1359,0.8472
60.3832,0.3092,0.1358,0.8470
60.4179,0.3093,0.1357,0.8468
60.4500,0.3092,0.1352,0.8457
60.4841,0.3093,0.1351,0.8457
60.5178,0.3094,0.1351,0.8458
60.5513,0.3095,0.1351,0.8458
60.5845,0.3097,0.1351,0.8468
60.6157,0.3097,0.1351,0.8467
60.6507,0.3097,0.1351,0.8465
60.6823,0.3097,0.1351,0.8464
60.7171,0.3098,0.1350,0.8464
60.7491,0.3098,0.1350,0.8463
60.7841,0.3098,0.1350,0.8462
60.8174,0.3098,0.1350,0.8462
60.8506,0.3098,0.1350,0.8461
60.8847,0.3098,0.1350,0.8461
60.9161,0.3098,0.1350,0.8461
60.9515,0.3098,0.1350,0.8460
60.9836,0.3098,0.1350,0.8460
61.0160,0.3098,0.1350,0.8460
61.0494,0.3098,0.1350,0.8460
61.0824,0.3098,0.1350,0.8460
61.1179,0.3098,0.1350,0.8460
61.1496,0.3100,0.1350,0.8469
61.1840,0.3100,0.1350,0.8468
61.2161,0.3099,0.1350,0.8466
61.2508,0.3099,0.1350,0.8465
61.2839,0.3099,0.1350,0.8464
61.3178,0.3099,0.1350,0.8464
61.3507,0.3099,0.1350,0.8463
61.3841,0.3099,0.1350,0.8462
61.4165,0.3099,0.1350,0.8462
61.4506,0.3092,0.1342,0.8441
61.4842,0.3093,0.1343,0.8444
61.5161,0.3088,0.1344,0.8436
61.5513,0.3090,0.1345,0.8440
61.5851,0.3091,0.1345,0.8442
61.6174,0.3094,0.1347,0.8455
61.6515,0.3094,0.1347,0.8455
61.6851,0.3095,0.1347,0.8456
61.7179,0.3095,0.1348,0.8456
61.7515,0.3096,0.1348,0.8457
61.7837,0.3096,0.1348,0.8457
61.8180,0.3097,0.1348,0.8457
61.8501,0.3098,0.1349,0.8468
61.8842,0.3098,0.1349,0.8466
61.9173,0.3098,0.1349,0.8465
61.9503,0.3098,0.1349,0.8464
61.9862,0.3098,0.1349,0.8463
62.0178,0.3097,0.1345,0.8453
62.0517,0.3097,0.1346,0.8454
62.0852,0.3097,0.1347,0.8454
62.1179,0.3097,0.1347,0.8455
62.1523,0.3098,0.1347,0.8456
62.1836,0.3098,0.1348,0.8456
62.2189,0.3098,0.1348,0.8457
62.2517,0.3098,0.1348,0.8457
62.2858,0.3098,0.1348,0.8457
62.3179,0.3098,0.1349,0.8457
62.3528,0.3098,0.1349,0.8458
62.3843,0.3098,0.1349,0.8458
62.4195,0.3098,0.1349,0.8458
62.4540,0.3098,0.1349,0.8458
62.4861,0.3098,0.1349,0.8458
62.5190,0.3098,0.1349,0.8458
62.5504,0.3098,0.1349,0.8458
62.5856,0.3098,0.1349,0.8459
62.6183,0.3098,0.1349,0.8459
62.6517,0.3098,0.1349,0.8459
62.6853,0.3098,0.1349,0.8459
62.7199,0.3098,0.1349,0.8459
62.7522,0.3100,0.1350,0.8469
62.7851,0.3094,0.1350,0.8457
62.8188,0.3095,0.1350,0.8457
62.8519,0.3095,0.1350,0.8458
62.8854,0.3096,0.1350,0.8458
62.9182,0.3096,0.1350,0.8458
62.9521,0.3097,0.1350,0.8458
62.9846,0.3097,0.1350,0.8458
63.0188,0.3097,0.1350,0.8458
63.0522,0.3097,0.1350,0.8458
63.0864,0.3097,0.1350,0.8458
63.1198,0.3098,0.1350,0.8459
63.1526,0.3099,0.1350,0.8469
63.1868,0.3099,0.1350,0.8467
63.2191,0.3099,0.1350,0.8466
63.2526,0.3099,0.1350,0.8465
63.2851,0.3100,0.1351,0.8474
63.3186,0.3100,0.1350,0.8472
63.3521,0.3101,0.1351,0.8480
63.3854,0.3101,0.1351,0.8477
63.4190,0.3101,0.1351,0.8474
63.4514,0.3102,0.1351,0.8482
63.4860,0.3101,0.1351,0.8478
63.5186,0.3101,0.1351,0.8475
63.5516,0.3101,0.1350,0.8473
63.5860,0.3102,0.1351,0.8481
63.6188,0.3097,0.1355,0.8477
63.6512,0.3098,0.1354,0.8475
63.6861,0.3098,0.1353,0.8472
63.7193,0.3098,0.1353,0.8470
63.7518,0.3098,0.1352,0.8469
63.7860,0.3100,0.1352,0.8477
63.8201,0.3099,0.1352,0.8474
63.8514,0.3101,0.1352,0.8482
63.8861,0.3102,0.1353,0.8488
63.9192,0.3101,0.1352,0.8484
63.9516,0.3101,0.1352,0.8480
63.9865,0.3101,0.1351,0.8477
64.0182,0.3100,0.1351,0.8474
